engine_fuel,color,transmission,price_usd
0,0,1,1900.0
0,0,1,1000.0
0,1,1,12970.0
3,1,1,2100.0
0,0,1,10800.0
0,1,1,2600.0
0,1,1,1200.0
3,1,0,4450.0
0,1,1,2150.0
3,1,1,2250.0
0,1,1,3995.0
3,1,1,8250.0
3,1,1,4250.0
3,1,0,4250.0
3,0,1,7899.0
3,1,1,3700.0
3,1,1,3950.0
0,2,1,3850.0
3,1,1,3750.0
0,1,1,1950.0
3,1,1,9499.0
0,2,1,1200.0
0,1,1,2500.0
0,1,1,3895.0
0,1,1,1000.0
0,0,1,10350.0
2,1,1,1500.0
0,1,0,3800.0
0,0,1,3900.0
0,1,1,600.0
3,1,1,570.0
0,0,1,5300.0
0,1,1,3800.0
0,2,1,12700.0
3,1,0,4000.0
3,1,1,1900.0
0,1,1,3990.0
3,1,1,490.0
3,1,1,7200.0
0,1,1,750.0
0,1,1,2450.0
3,1,0,4200.0
0,2,1,4750.0
0,1,1,8100.0
0,1,1,8500.0
0,1,1,3990.0
3,1,1,3590.0
0,1,1,3990.0
0,1,1,3990.0
3,0,1,2990.0
3,1,1,3390.0
0,0,1,3890.0
0,1,1,3990.0
0,1,0,3890.0
0,0,1,3890.0
3,0,1,3490.0
0,1,1,5690.0
0,1,1,8790.0
3,2,0,7900.0
3,1,1,3000.0
3,1,0,9000.0
0,1,0,5200.0
0,1,1,8900.0
0,2,1,4250.0
3,1,1,5300.0
3,1,1,900.0
0,1,1,1700.0
0,1,1,11950.0
2,1,1,3800.0
3,1,0,11300.0
3,1,1,800.0
3,1,1,2550.0
0,1,1,5800.0
0,0,1,6100.0
0,2,1,2000.0
0,1,0,4600.0
0,1,0,9399.0
3,1,1,1850.0
3,1,1,3700.0
0,1,1,2800.0
0,1,1,3650.0
0,2,1,8600.0
3,1,1,4150.0
3,1,1,2800.0
0,1,0,6000.0
0,1,1,2000.0
2,1,1,1100.0
3,1,1,2500.0
0,1,1,4199.0
0,1,1,4199.0
3,2,0,5700.0
3,1,1,2000.0
2,1,1,1550.0
2,1,1,2800.0
3,0,1,2371.23
0,2,1,6800.0
3,1,1,1280.47
0,1,1,2400.0
3,1,1,700.0
3,1,0,3400.0
3,1,1,7999.0
3,1,1,5100.0
3,1,1,820.0
0,1,0,7400.0
0,2,1,8799.0
3,1,1,1950.0
3,1,0,2999.0
3,1,1,2800.0
3,1,1,1250.0
3,1,0,3150.0
3,1,1,2400.0
0,1,1,3150.0
3,1,1,4850.0
3,1,1,900.0
3,0,1,5800.0
0,1,1,11950.0
0,1,1,13350.0
3,1,1,1800.0
3,0,0,9500.0
3,1,1,2050.0
0,0,1,16700.0
0,1,0,9800.0
0,0,0,12990.0
3,1,0,7500.0
0,1,1,3900.0
3,1,1,1700.0
3,1,1,1950.0
3,0,1,7500.0
3,1,1,5950.0
0,1,1,7550.0
0,1,1,15050.0
3,1,1,7650.0
0,1,1,12550.0
0,1,1,6250.0
3,1,1,7150.0
3,2,1,7950.0
3,1,1,2800.0
0,0,0,14650.0
0,0,1,8900.0
2,1,1,3450.0
3,1,1,3600.0
0,0,1,2990.0
3,1,1,400.0
3,1,1,2990.0
3,1,1,3000.0
3,1,1,3500.0
0,1,1,4000.0
0,1,1,4900.0
3,1,1,3550.0
0,1,1,1100.0
3,1,1,6100.0
0,1,1,4800.0
3,1,1,850.0
0,1,1,1400.0
3,1,0,3950.0
3,1,1,1000.0
3,1,1,7950.0
0,2,1,1100.0
0,1,1,13950.0
2,1,1,7450.0
0,2,1,3000.0
0,0,1,6700.0
3,1,1,4200.0
0,1,1,3600.0
3,0,0,9500.0
3,1,1,350.0
3,1,0,7000.0
3,2,1,4600.0
3,1,1,5300.0
0,1,1,1400.0
3,1,1,2900.0
3,1,1,700.0
0,1,1,1200.0
3,2,1,1500.0
3,1,0,6000.0
0,0,1,13250.0
3,1,1,555.0
0,1,1,8500.0
0,1,1,10200.0
3,1,0,3800.0
3,1,1,2100.0
3,1,1,2999.0
3,0,1,4800.0
3,1,1,5000.0
0,1,1,4600.0
3,1,1,3990.0
3,1,1,3150.0
2,1,1,2100.0
3,1,1,1000.0
3,1,1,3350.0
3,1,0,3850.0
3,1,1,1000.0
3,1,0,9500.0
0,1,1,12650.0
0,1,1,800.0
3,0,1,1100.0
3,1,1,3850.0
0,1,1,650.0
0,1,0,900.0
3,0,1,1600.0
3,1,1,8250.0
0,1,0,7500.0
0,1,1,13333.0
3,1,1,2150.0
3,0,1,2200.0
0,1,0,13150.0
3,1,1,1500.0
0,1,0,5100.0
2,1,1,3000.0
0,1,1,9000.0
3,1,1,1000.0
0,2,1,4400.0
0,2,1,3200.0
0,1,0,6950.0
3,1,1,3200.0
3,1,1,3300.0
0,0,0,11500.0
0,2,1,7000.0
0,1,0,5550.0
3,1,0,1200.0
0,1,1,2999.0
0,2,0,8600.0
0,1,1,4850.0
3,1,1,625.0
0,1,1,2350.0
3,1,1,5000.0
0,1,1,3850.0
3,1,1,2800.0
0,1,0,12390.0
0,1,1,2250.0
3,1,1,4800.0
0,1,0,11750.0
3,1,1,3300.0
3,1,1,100.0
3,1,0,7000.0
3,1,1,1000.0
3,1,1,3500.0
2,1,1,500.0
3,1,1,4000.0
0,1,1,5500.0
0,1,1,5300.0
3,1,1,4100.0
3,1,1,4100.0
3,1,1,5200.0
0,1,1,7900.0
3,1,1,3700.0
0,0,0,7900.0
3,1,1,1900.0
3,1,1,1350.0
0,1,1,1450.0
3,1,1,3450.0
3,1,1,550.0
0,0,1,1900.0
3,0,1,5450.0
3,1,1,2000.0
0,1,0,9550.0
0,1,1,2300.0
3,1,1,800.0
3,1,1,3400.0
0,1,1,7250.0
3,1,1,3150.0
3,1,1,9450.0
3,0,1,9100.0
0,1,0,4050.0
3,1,1,1650.0
3,0,1,3999.0
0,1,1,6500.0
0,1,1,6300.0
0,2,1,4600.0
3,1,1,3350.0
0,1,1,3300.0
0,2,1,3800.0
3,1,0,3450.0
0,1,1,4350.0
3,1,1,5300.0
3,1,1,1550.0
0,1,1,1500.0
0,1,1,3500.0
3,1,1,7400.0
0,1,1,9950.0
3,1,1,12650.0
0,2,1,7250.0
0,1,1,5900.0
0,1,1,2300.0
0,2,1,4700.0
3,1,1,649.0
0,1,1,7900.0
0,1,1,5999.0
3,1,1,4500.0
0,2,1,3500.0
3,1,1,1400.0
0,1,1,5500.0
0,2,1,7200.0
0,1,1,3700.0
0,1,0,3700.0
3,0,1,999.0
3,1,1,1300.0
0,1,1,700.0
0,1,1,850.0
3,1,1,3500.0
3,1,1,3100.0
3,1,1,6150.0
3,1,1,3950.0
0,1,1,880.0
0,1,1,600.0
3,1,1,2100.0
3,1,1,2000.0
3,1,0,9200.0
0,1,1,900.0
3,1,1,11500.0
0,1,1,7700.0
3,2,1,9850.0
3,0,0,8450.0
2,1,0,5250.0
0,1,1,3300.0
0,1,1,4950.0
3,1,1,1850.0
0,1,1,5850.0
3,1,1,1850.0
0,2,1,1500.0
3,1,1,100.0
0,1,1,4300.0
0,1,1,1200.0
0,0,0,12650.0
0,2,1,11000.0
2,0,0,5000.0
0,0,1,13950.0
0,2,1,1100.0
3,1,0,5800.0
3,1,1,800.0
3,1,1,1100.0
3,1,1,550.0
2,1,1,1100.0
0,2,1,8399.0
3,0,0,8800.0
3,1,1,5200.0
0,1,0,11150.0
0,1,1,3890.0
3,1,0,4900.0
0,1,1,7600.0
3,1,1,1800.0
3,1,1,9500.0
0,0,1,2950.0
0,1,0,6100.0
3,2,1,5650.0
0,1,1,5490.0
0,0,1,7499.0
3,1,0,7950.0
0,1,1,1850.0
3,1,1,1000.0
3,1,1,7300.0
3,0,0,8700.0
3,1,1,3150.0
0,1,1,7500.0
3,1,1,2500.0
0,1,1,2099.0
0,1,1,999.0
3,1,0,8500.0
3,1,1,5950.0
0,0,0,10050.0
3,1,1,1500.0
3,0,1,3850.0
3,1,1,2350.0
3,1,1,700.0
0,1,1,600.0
3,1,1,850.0
0,0,1,11000.0
0,0,0,5800.0
0,1,1,4700.0
0,1,1,900.0
0,1,1,2699.0
0,1,1,4800.0
3,1,1,7300.0
3,2,1,6899.0
0,1,0,6200.0
0,0,1,3900.0
3,1,1,450.0
0,1,1,2900.0
0,0,1,1200.0
3,1,1,2400.0
0,1,1,1600.0
3,1,1,1375.32
3,0,0,8300.0
3,1,1,1700.0
2,1,1,3100.0
3,1,1,2100.0
0,1,1,1950.0
0,1,1,2500.0
3,1,1,4100.0
3,1,1,700.0
3,1,1,1200.0
3,1,1,3550.0
0,1,1,1000.0
0,1,1,1000.0
3,1,1,2900.0
3,1,0,2750.0
3,1,1,6900.0
0,1,0,4700.0
3,1,1,6500.0
0,1,1,4444.0
0,1,1,3000.0
2,1,0,1500.0
0,1,1,1250.0
0,1,1,2700.0
3,1,1,1700.0
0,0,1,4623.92
2,1,1,5500.0
0,2,1,3500.0
3,1,1,9700.0
3,1,1,4150.0
0,2,1,18100.0
0,1,1,3850.0
0,1,1,11000.0
3,1,1,2500.0
2,1,0,8250.0
0,1,1,2000.0
3,2,0,7999.0
3,1,0,6450.0
3,1,1,7900.0
0,1,0,11000.0
3,1,1,3450.0
0,2,1,3490.0
3,0,0,5650.0
3,1,1,5950.0
0,1,1,15600.0
3,0,0,2900.0
3,1,0,6200.0
3,1,1,6100.0
0,1,1,1400.0
0,1,1,1650.0
3,1,1,5600.0
0,1,1,1499.0
2,1,1,800.0
3,1,1,1100.0
3,1,1,9800.0
3,1,1,10800.0
0,0,1,3900.0
3,0,1,500.0
2,1,1,700.0
3,1,0,9150.0
0,1,1,2950.0
0,2,1,1350.0
0,1,1,2300.0
3,1,0,6650.0
0,1,1,1600.0
0,1,1,3500.0
0,1,1,650.0
0,1,1,2950.0
3,1,1,1800.0
0,1,1,5000.0
3,1,0,5200.0
0,2,1,7800.0
3,0,0,8000.0
3,1,1,900.0
3,1,1,379.4
3,0,0,5700.0
3,1,1,3500.0
3,2,1,1100.0
0,2,1,4000.0
0,1,0,1200.0
3,0,1,7700.0
3,0,1,6800.0
0,0,1,3450.0
3,2,0,7500.0
0,1,0,6400.0
3,1,1,550.0
3,2,1,1900.0
0,1,0,10500.0
0,1,1,5000.0
3,1,0,4500.0
0,0,1,7650.0
0,1,1,4750.0
0,0,0,16000.0
3,2,0,8400.0
0,1,1,700.0
3,1,1,3650.0
3,1,1,1200.0
3,1,1,3400.0
0,0,1,5300.0
3,1,0,3300.0
3,0,1,6000.0
3,1,0,3000.0
3,1,1,200.0
0,2,1,3540.74
3,1,1,2280.0
3,1,0,2000.0
0,0,0,7967.37
3,1,1,2800.0
3,1,1,9250.0
3,1,0,1300.0
0,0,1,6950.0
3,1,1,1850.0
3,1,1,8150.0
0,2,1,3300.0
3,1,1,3150.0
3,2,1,5600.0
3,0,1,3200.0
3,1,1,3000.0
3,1,1,2500.0
3,1,0,3700.0
0,1,1,3800.0
0,0,0,8400.0
0,1,1,3000.0
3,2,0,9990.0
3,1,1,8500.0
3,1,0,4150.0
3,1,1,2200.0
3,1,1,3500.0
0,2,1,3799.0
3,1,1,3400.0
0,0,1,5000.0
3,2,1,4999.0
3,1,1,2900.0
3,1,0,7150.0
3,1,1,3300.0
0,1,1,2200.0
3,1,1,7300.0
3,1,1,1900.0
3,1,1,4900.0
0,1,1,9255.0
0,1,1,3400.0
0,1,1,5700.0
0,2,1,4300.0
3,0,0,5920.0
3,1,0,4300.0
3,1,1,1200.0
3,1,1,2600.0
3,0,0,7800.0
3,1,1,4742.47
3,1,1,1250.0
3,1,1,1100.0
0,2,1,4000.0
0,1,1,2899.0
3,1,1,1650.0
0,2,1,3500.0
0,1,1,1500.0
0,1,1,1200.0
0,1,1,2800.0
2,1,0,6900.0
0,1,1,8650.0
0,1,1,900.0
3,1,1,2500.0
0,2,1,8650.0
3,1,1,4800.0
0,1,1,1600.0
0,1,1,6544.63
3,2,1,5406.43
0,1,1,6497.2
3,1,1,2250.0
0,1,1,3999.0
0,1,1,2450.0
3,1,0,7800.0
0,1,1,4300.0
0,1,1,1000.0
3,0,1,1700.0
0,1,1,9150.0
3,1,0,1200.0
0,2,1,14062.41
0,1,1,4000.0
3,2,1,5500.0
3,1,1,3600.0
3,1,1,1500.0
3,1,1,1400.0
0,1,0,15100.0
0,1,1,4200.0
0,1,1,7900.0
3,1,1,4000.0
0,1,1,2500.0
3,1,1,2300.0
3,1,0,4950.0
0,1,1,16399.0
2,1,1,1650.0
2,1,1,4000.0
3,1,1,800.0
0,1,0,6800.0
3,1,1,5000.0
0,0,0,4500.0
0,2,1,2800.0
2,1,1,4400.0
3,1,1,7300.0
3,2,1,7900.0
0,2,1,1200.0
3,1,1,4950.0
0,2,1,3900.0
3,0,1,4300.0
3,1,1,1650.0
0,1,1,15500.0
0,1,0,6500.0
0,1,1,4200.0
3,1,1,1300.0
3,1,1,3100.0
0,1,1,1199.0
3,1,0,4300.0
0,1,1,4300.0
0,1,1,3650.0
0,1,1,1500.0
3,1,1,4650.0
3,1,0,2599.0
3,1,1,5950.0
3,1,1,4737.74
3,2,0,1750.0
0,2,1,5500.0
3,1,1,6300.0
0,2,1,2500.0
0,1,1,1550.0
0,1,1,1100.0
0,1,1,1500.0
0,1,1,1300.0
3,1,1,2950.0
3,1,0,4500.0
3,0,0,5000.0
0,1,0,9599.0
3,1,1,1800.0
0,2,1,8000.0
0,1,1,4000.0
3,1,1,400.0
3,0,1,1800.0
3,1,1,4600.0
0,2,1,3100.0
0,1,0,7900.0
3,2,1,5900.0
0,1,1,2500.0
0,1,1,2000.0
3,1,0,3500.0
0,1,1,4000.0
0,1,1,1500.0
3,0,1,13500.0
3,1,1,1500.0
3,1,1,4300.0
0,1,1,14950.0
0,2,1,2950.0
0,1,1,3300.0
0,1,1,4200.0
3,1,0,3300.0
3,1,0,6800.0
3,1,1,2500.0
0,1,1,1500.0
3,2,1,3700.0
3,1,1,3500.0
0,1,1,1650.0
3,1,1,7950.0
3,1,1,1000.0
3,1,1,6500.0
3,1,1,1600.0
3,1,1,1150.0
3,2,1,1300.0
3,2,1,11899.0
3,1,1,3999.0
0,1,1,1500.0
0,1,1,3200.0
0,1,1,1500.0
0,0,1,4400.0
3,1,1,1950.0
0,1,1,1350.0
3,1,1,4200.0
0,1,1,1896.99
0,1,1,3590.0
0,0,0,9000.0
3,1,1,1500.0
0,1,1,1400.0
0,1,1,1000.0
0,1,1,2800.0
0,1,1,3600.0
3,1,1,2499.0
0,2,1,12350.0
0,1,0,7999.0
3,1,1,6350.0
3,1,1,3500.0
3,1,1,5300.0
3,1,1,4299.0
0,1,1,450.0
0,1,1,500.0
0,1,1,2700.0
0,0,1,14850.0
0,1,1,7680.0
0,1,1,2900.0
3,1,1,2700.0
0,1,1,14500.0
3,1,1,3200.0
0,1,1,474.25
3,1,1,4690.0
0,2,1,2500.0
3,0,0,6300.0
3,1,1,8000.0
0,1,1,1700.0
3,1,1,2990.0
3,0,1,5500.0
3,2,1,3300.0
0,1,1,3700.0
3,1,1,2330.96
3,1,1,1350.0
3,1,1,2200.0
3,1,1,2850.0
0,1,1,6950.0
0,1,1,4593.09
3,1,1,1200.0
3,1,1,1500.0
0,2,1,14650.0
0,1,0,11850.0
0,1,1,4000.0
3,0,1,8880.0
3,1,1,1700.0
0,2,1,2000.0
0,1,1,10433.45
0,1,1,7800.0
3,0,1,12440.0
0,2,1,2000.0
3,0,1,999.0
3,1,1,650.0
0,2,1,4472.0
0,1,1,8800.0
3,1,1,2950.0
0,1,1,2350.0
3,2,1,7500.0
2,2,1,2200.0
3,1,1,1950.0
3,2,0,6999.0
3,1,1,3100.0
3,1,0,8999.0
0,1,1,6150.0
3,1,1,7499.0
3,1,1,7650.0
3,1,1,2299.0
3,1,1,7199.0
0,1,1,4300.0
3,1,1,1450.0
3,1,0,4950.0
0,1,1,15600.0
3,0,0,2900.0
0,1,0,11700.0
0,1,1,1200.0
3,1,1,4300.0
0,2,1,1550.0
0,1,1,6350.0
3,1,1,8400.0
0,1,1,5300.0
0,2,1,5399.0
3,1,1,10299.0
3,1,0,9450.0
3,1,1,1799.0
3,1,0,13750.0
3,1,1,2899.0
3,1,1,5899.0
0,1,1,10199.0
0,1,1,2350.0
3,1,1,9999.0
3,1,1,6100.0
0,1,1,7587.97
3,0,0,8500.0
0,2,1,10500.0
0,1,1,2000.0
0,1,1,2450.0
3,1,0,3500.0
0,1,1,1200.0
0,1,1,1850.0
3,1,1,5100.0
3,1,0,9450.0
3,2,0,8999.0
0,1,1,7399.0
0,1,1,3900.0
3,1,1,1280.0
3,1,0,4300.0
0,1,1,1150.0
3,1,1,8500.0
0,1,1,1800.0
2,0,1,1500.0
3,2,0,7990.0
0,1,1,2480.0
0,1,1,4200.0
2,0,1,7500.0
0,2,1,1700.0
0,1,1,1300.0
0,1,1,1000.0
0,0,1,9400.0
3,1,1,850.0
0,1,1,7800.0
0,1,1,1950.0
0,1,1,1500.0
0,1,1,1500.0
3,1,1,1300.0
0,1,0,9200.0
3,2,1,3700.0
0,1,1,4200.0
0,1,1,1200.0
0,1,1,2100.0
0,1,1,2600.0
3,1,1,4800.0
0,1,1,1200.0
0,1,0,3999.0
2,1,1,1250.0
0,1,0,2100.0
0,0,1,11600.0
0,1,1,8200.0
3,1,1,5500.0
3,1,1,3700.0
3,1,1,3650.0
3,1,0,7500.0
0,1,1,2300.0
0,0,1,1800.0
0,1,1,4300.0
3,1,0,1300.0
0,1,1,8400.0
3,1,1,1200.0
3,1,1,4090.0
3,1,1,500.0
0,1,1,3100.0
3,1,1,2300.0
0,1,1,8800.0
3,1,1,3600.0
0,1,0,3000.0
0,2,1,1500.0
0,1,1,1700.0
0,1,1,1550.0
3,1,0,8500.0
3,2,1,3250.0
0,1,0,5950.0
0,1,1,13600.0
0,1,1,2000.0
3,1,1,3199.0
0,1,1,2000.0
0,1,1,850.0
0,1,1,2600.0
0,1,1,4100.0
3,1,0,7900.0
3,0,1,4500.0
0,1,1,4100.0
0,1,1,15900.0
3,1,1,5800.0
3,1,1,980.0
3,1,1,3650.0
0,1,0,4100.0
0,2,1,2714.6
3,1,1,1000.0
0,1,1,850.0
3,1,1,1600.0
0,1,1,3500.0
3,1,1,3300.0
0,1,1,3000.0
3,1,1,3100.0
3,1,1,5300.0
0,1,1,1100.0
0,2,1,3550.0
3,1,0,8300.0
3,1,1,3400.0
3,1,1,4500.0
0,0,0,6400.0
3,1,1,4000.0
0,1,0,3650.0
0,1,1,2300.0
0,1,1,13550.0
3,2,1,8200.0
3,1,1,2100.0
3,1,1,1800.0
0,1,1,2900.0
0,1,0,6000.0
0,1,1,1000.0
3,1,1,400.0
3,0,1,9700.0
0,1,1,2999.0
3,1,0,1300.0
3,1,0,3210.0
3,1,1,1400.0
3,1,1,4268.22
0,1,1,4100.0
0,2,1,3500.0
0,0,1,8400.0
2,1,1,1700.0
3,1,1,1190.0
0,1,1,6200.0
3,1,1,8000.0
3,1,1,1800.0
3,1,1,1600.0
0,1,1,3100.0
0,1,1,3414.59
0,1,1,3100.0
0,1,1,9300.0
3,1,0,3300.0
0,1,1,1280.47
3,1,1,1950.0
0,1,1,2900.0
3,2,1,7350.0
0,1,1,1900.0
0,1,1,1400.0
3,1,1,600.0
3,1,1,2200.0
0,1,1,14350.0
3,1,1,4800.0
3,1,1,1450.0
0,1,1,2400.0
0,2,1,2600.0
3,0,0,7500.0
3,1,1,850.0
3,0,0,6500.0
0,0,1,3600.0
0,1,0,5700.0
0,0,1,4737.74
0,1,1,7700.0
0,1,1,3950.0
3,0,1,3000.0
3,1,0,3800.0
3,0,0,5300.0
0,1,1,1500.0
0,1,1,950.0
3,1,1,2300.0
0,1,1,850.0
3,1,1,1380.0
0,1,1,1050.0
3,1,1,800.0
3,1,1,3500.0
3,1,1,5500.0
2,1,1,1500.0
0,1,1,1500.0
0,1,1,2000.0
3,1,1,3300.0
3,1,1,2000.0
3,1,1,800.0
3,2,0,8900.0
3,1,0,8150.0
3,1,1,800.0
3,1,0,1500.0
0,1,1,1400.0
3,1,1,1800.0
3,1,1,3790.0
3,1,1,3500.0
0,1,1,900.0
0,0,1,6800.0
0,0,1,8350.0
3,1,1,1300.0
0,2,1,2490.0
0,1,1,2800.0
0,1,1,2300.0
0,1,1,1900.0
0,2,1,2181.54
3,2,0,3000.0
3,1,0,7550.0
3,1,1,600.0
0,1,1,8000.0
3,1,1,1517.59
3,1,1,4000.0
2,1,1,853.65
0,2,1,9351.0
3,0,1,5600.0
2,0,1,3750.0
3,1,0,8800.0
3,1,1,1800.0
0,1,1,2650.0
0,1,1,1800.0
0,1,1,2000.0
0,0,1,1400.0
3,1,0,7850.0
3,1,1,1500.0
3,1,1,1500.0
0,1,0,7950.0
0,1,1,4350.0
0,1,1,4100.0
0,2,1,4500.0
3,1,1,1300.0
3,1,1,391.99
3,1,1,613.13
3,1,1,1054.25
3,1,1,638.95
3,1,1,245.85
3,1,1,1664.61
3,1,1,1767.05
3,1,1,693.83
2,1,0,3400.0
0,1,0,6000.0
0,0,0,11600.0
0,0,1,9299.0
0,2,1,6200.0
3,1,1,700.0
3,1,1,2100.0
0,0,0,699.0
2,1,1,700.0
3,1,1,750.0
3,1,0,8500.0
0,1,1,10600.0
3,1,0,5200.0
3,1,1,800.0
0,1,1,1400.0
0,0,0,7500.0
3,1,1,1000.0
0,1,1,1200.0
3,1,1,1000.0
3,2,0,8500.0
0,2,1,4500.0
0,2,1,3500.0
3,1,1,1950.0
2,1,1,1950.0
0,1,1,4000.0
0,1,1,2500.0
3,1,1,1650.0
0,1,1,1500.0
3,1,1,9100.0
0,2,1,4990.0
0,1,1,3950.0
3,1,1,521.66
2,1,1,2000.0
0,2,1,4500.0
3,1,1,3000.0
0,2,1,3999.0
0,2,1,2000.0
0,0,1,12000.0
3,1,1,3699.14
0,1,1,2300.0
0,1,1,6500.0
0,2,1,2250.0
3,0,0,7700.0
0,2,1,10199.0
3,1,1,450.0
3,2,0,6500.0
3,1,1,7700.0
3,1,1,1250.0
3,1,1,3100.0
3,1,0,4400.0
3,1,0,9900.0
3,1,0,7800.0
0,0,1,3100.0
3,1,1,2500.0
3,1,1,1100.0
0,2,1,10500.0
0,1,1,16500.0
0,1,1,4450.0
0,1,0,5200.0
3,0,1,1019.63
3,1,1,1600.0
0,1,1,3000.0
3,1,1,3650.0
0,1,1,1800.0
3,0,0,5500.0
0,1,1,3200.0
3,1,1,2200.0
3,2,1,9600.0
3,1,1,3300.0
3,1,1,11800.0
3,0,0,8490.0
3,1,1,7400.0
3,2,1,1700.0
0,0,0,3800.0
0,1,1,1999.0
0,0,0,7300.0
3,1,1,1800.0
3,2,0,9500.0
0,1,1,8062.22
0,1,1,8950.0
3,1,1,3600.0
3,1,0,5900.0
0,1,1,8500.0
3,1,1,850.0
0,1,1,2300.0
3,1,1,1500.0
0,2,1,1850.0
2,1,1,2000.0
3,1,1,1200.0
3,2,0,8700.0
3,1,1,900.0
3,1,1,7200.0
0,1,0,3000.0
3,1,1,2950.0
3,1,1,1944.42
3,1,1,4000.0
3,1,1,7500.0
3,0,1,1000.0
2,0,1,8000.0
0,2,1,6999.0
3,0,1,2134.12
0,0,1,4099.0
0,1,1,2599.0
0,1,1,6300.0
3,1,1,850.0
0,2,1,3700.0
3,1,1,4990.0
0,1,0,7700.0
0,1,1,4400.0
3,1,1,7500.0
0,1,1,3319.74
3,1,1,2100.0
3,1,1,870.0
0,1,1,6000.0
0,1,1,4400.0
0,1,1,12400.0
0,1,1,4900.0
0,2,1,800.0
3,1,1,2150.0
0,1,1,3900.0
0,1,1,14400.0
0,1,1,3000.0
3,1,1,7500.0
2,1,1,2990.0
3,1,1,1300.0
0,0,1,9600.0
3,1,1,6499.0
3,1,1,1700.0
3,1,1,1200.0
3,1,1,1000.0
0,1,1,1300.0
3,0,1,3500.0
3,1,1,3950.0
3,1,1,2200.0
2,0,1,999.0
0,2,1,600.0
0,1,0,5900.0
3,1,1,2100.0
3,1,0,7500.0
3,1,1,8500.0
3,1,1,2100.0
0,1,1,4200.0
3,1,1,400.0
3,2,0,4750.0
0,1,1,11900.0
0,1,1,2900.0
0,1,1,4000.0
2,1,1,1300.0
3,1,1,2000.0
3,1,1,5100.0
2,1,1,900.0
0,1,1,3600.0
3,1,0,7300.0
3,1,1,580.0
0,1,1,1600.0
3,1,1,600.0
0,0,1,7500.0
2,2,1,4000.0
0,1,1,3800.0
3,0,0,4100.0
0,1,1,5500.0
3,1,0,14500.0
0,1,1,2500.0
3,1,1,3500.0
3,1,1,590.0
3,0,0,11990.0
0,1,1,2550.0
3,1,1,3990.0
3,1,1,1500.0
3,1,1,2950.0
3,2,1,8000.0
3,0,1,4000.0
0,1,1,8000.0
2,1,0,8000.0
0,1,1,1500.0
2,1,1,3950.0
0,1,1,6000.0
0,1,1,4300.0
0,2,1,4000.0
0,1,1,7000.0
0,1,1,3100.0
3,1,0,2700.0
0,2,1,2000.0
0,1,1,2200.0
3,1,1,3700.0
3,1,1,4500.0
3,1,1,4100.0
3,1,1,3550.0
3,1,1,900.0
3,1,1,800.0
3,1,1,8900.0
0,1,1,4300.0
3,1,1,1100.0
3,1,0,5900.0
3,1,1,9800.0
3,0,1,6402.35
0,1,1,4850.0
0,1,1,5850.0
5,0,1,10000.0
3,1,1,2500.0
3,2,0,5800.0
3,1,1,8550.0
0,1,1,6900.0
0,1,1,2100.0
3,1,1,7350.0
3,1,1,2000.0
0,0,1,3300.0
3,0,1,9000.0
3,1,1,1133.45
3,1,1,1500.0
3,1,1,3100.0
2,1,1,3350.0
2,1,1,4200.0
0,1,1,2371.23
3,1,1,3700.0
0,0,1,1200.0
3,1,0,8650.0
0,2,1,17000.0
3,1,0,5900.0
3,0,0,6550.0
3,1,1,3200.0
3,1,1,4900.0
3,1,1,1000.0
3,1,0,5200.0
0,1,1,900.0
3,1,1,1500.0
0,1,1,8900.0
0,1,1,3700.0
3,0,1,1422.74
3,1,1,1700.0
3,1,0,600.0
0,1,1,3900.0
0,1,1,3850.0
3,1,1,9500.0
3,1,1,569.1
3,1,1,450.0
0,2,1,3200.0
3,1,0,8300.0
3,1,1,6150.0
0,2,1,4000.0
0,1,1,9500.0
3,1,1,3500.0
0,1,1,6900.0
3,1,1,6500.0
3,1,1,1250.0
3,1,1,1000.0
0,1,1,3800.0
0,1,1,3200.0
0,1,1,2181.54
3,1,1,700.0
3,1,1,1280.47
3,0,0,1250.0
3,1,1,1500.0
0,1,1,2500.0
0,1,1,8500.0
0,1,1,4000.0
0,2,1,5500.0
0,1,1,2500.0
0,1,1,5690.98
0,0,0,3900.0
0,1,1,1400.0
0,1,1,4700.0
3,1,0,10500.0
3,1,1,2500.0
3,1,1,6200.0
3,1,1,2570.0
3,0,0,3750.0
0,1,1,3550.0
0,1,1,5300.0
0,1,1,4900.0
0,1,1,1896.99
3,1,1,8200.0
3,2,0,12500.0
0,1,1,3765.0
0,2,1,3500.0
0,1,0,3100.0
3,1,0,5350.0
0,1,1,4000.0
0,1,1,1200.0
0,1,1,1570.0
0,1,1,4000.0
0,2,1,3700.0
3,1,1,2300.0
0,1,1,1300.0
0,0,1,3400.0
3,1,1,8300.0
0,1,1,1327.9
3,1,1,237.12
3,1,1,2700.0
3,1,1,900.0
3,1,1,3000.0
3,1,1,1200.0
0,0,0,4500.0
3,1,1,4799.0
3,2,0,7300.0
0,1,1,1900.0
0,1,0,8500.0
0,0,0,6450.0
3,1,1,3100.0
3,1,0,7500.0
3,1,1,5100.0
3,1,1,900.0
0,1,1,3300.0
0,1,1,2500.0
3,1,1,1000.0
0,1,1,3900.0
0,1,1,4000.0
3,1,0,19500.0
3,1,1,3500.0
3,1,1,8000.0
0,1,1,6000.0
0,1,1,2180.0
3,1,1,2608.37
0,1,1,1000.0
0,2,1,9700.0
